Id	Workflow Name/File	Tree?	searchSpace	# operators	# edges	# blocking edges	# operators with more than 1 input ports	# operators with more than 1 output ports	Maximum # of input ports in an operator	Maximum # of output ports in an operator	AVG indegree of operators	AVG outdegree of operators	MAX indegree of an operator	MAX outdegree of an operator	# edges in an undirected cycle	Schedulable?	00000-searchFinished	00000-searchTime	00000-numStates	00000-OSEPCost	00001-searchFinished	00001-searchTime	00001-numStates	00001-OSEPCost	00010-searchFinished	00010-searchTime	00010-numStates	00010-OSEPCost	00011-searchFinished	00011-searchTime	00011-numStates	00011-OSEPCost	00100-searchFinished	00100-searchTime	00100-numStates	00100-OSEPCost	00101-searchFinished	00101-searchTime	00101-numStates	00101-OSEPCost	00110-searchFinished	00110-searchTime	00110-numStates	00110-OSEPCost	00111-searchFinished	00111-searchTime	00111-numStates	00111-OSEPCost	01000-searchFinished	01000-searchTime	01000-numStates	01000-OSEPCost	01001-searchFinished	01001-searchTime	01001-numStates	01001-OSEPCost	01010-searchFinished	01010-searchTime	01010-numStates	01010-OSEPCost	01011-searchFinished	01011-searchTime	01011-numStates	01011-OSEPCost	01100-searchFinished	01100-searchTime	01100-numStates	01100-OSEPCost	01101-searchFinished	01101-searchTime	01101-numStates	01101-OSEPCost	01110-searchFinished	01110-searchTime	01110-numStates	01110-OSEPCost	01111-searchFinished	01111-searchTime	01111-numStates	01111-OSEPCost	10000-searchFinished	10000-searchTime	10000-numStates	10000-OSEPCost	10001-searchFinished	10001-searchTime	10001-numStates	10001-OSEPCost	10010-searchFinished	10010-searchTime	10010-numStates	10010-OSEPCost	10011-searchFinished	10011-searchTime	10011-numStates	10011-OSEPCost	10100-searchFinished	10100-searchTime	10100-numStates	10100-OSEPCost	10101-searchFinished	10101-searchTime	10101-numStates	10101-OSEPCost	10110-searchFinished	10110-searchTime	10110-numStates	10110-OSEPCost	10111-searchFinished	10111-searchTime	10111-numStates	10111-OSEPCost	11000-searchFinished	11000-searchTime	11000-numStates	11000-OSEPCost	11001-searchFinished	11001-searchTime	11001-numStates	11001-OSEPCost	11010-searchFinished	11010-searchTime	11010-numStates	11010-OSEPCost	11011-searchFinished	11011-searchTime	11011-numStates	11011-OSEPCost	11100-searchFinished	11100-searchTime	11100-numStates	11100-OSEPCost	11101-searchFinished	11101-searchTime	11101-numStates	11101-OSEPCost	11110-searchFinished	11110-searchTime	11110-numStates	11110-OSEPCost	11111-searchFinished	11111-searchTime	11111-numStates	11111-OSEPCost
867	Credit scoring 1	FALSE	39	52	58	19	7	8	3	2	1.16	1.16	3	2	3	FALSE	FALSE	49506	50008	976426	FALSE	86933	50002	919636	FALSE	51694	50008	886996	FALSE	85229	50011	864547	TRUE	3720	2048	107737	TRUE	643	273	107737	TRUE	1659	1024	107737	TRUE	276	133	107737	TRUE	304	43	107737	TRUE	312	41	107737	TRUE	231	39	107737	TRUE	197	37	107737	TRUE	22	12	107737	TRUE	24	10	107737	TRUE	19	11	107737	TRUE	17	9	107737	FALSE	43839	50008	1.80E+308	FALSE	43178	50008	1.80E+308	FALSE	45057	50008	1.80E+308	FALSE	39673	50008	1.80E+308	TRUE	2942	2048	107737	TRUE	2692	1794	107737	TRUE	1352	1024	107737	TRUE	1550	898	107737	TRUE	240	43	556419	TRUE	248	21	556419	TRUE	182	39	884128	TRUE	176	30	884128	TRUE	19	12	107737	TRUE	10	4	107737	TRUE	18	11	107737	TRUE	10	4	107737
2207	neural_networks(1)	FALSE	39	53	59	20	7	8	3	3	1.156862745	1.156862745	3	3	3	FALSE	FALSE	52600	50008	916875	FALSE	86342	50008	916875	FALSE	52621	50008	888037	FALSE	95382	50011	888037	TRUE	3250	2048	109233	TRUE	648	280	109233	TRUE	1350	1024	109233	TRUE	280	140	109233	TRUE	346	43	109233	TRUE	372	41	109233	TRUE	291	39	109233	TRUE	274	37	109233	TRUE	22	12	109233	TRUE	21	10	109233	TRUE	19	11	109233	TRUE	16	9	109233	FALSE	45355	50008	1.80E+308	FALSE	42983	50008	1.80E+308	FALSE	44646	50008	1.80E+308	FALSE	52096	50008	1.80E+308	TRUE	4079	2048	109233	TRUE	3424	1796	109233	TRUE	1350	1024	109233	TRUE	1333	900	109233	TRUE	314	43	680553	TRUE	337	23	680553	TRUE	317	39	566674	TRUE	144	20	566674	TRUE	18	12	265129	TRUE	19	8	265129	TRUE	15	11	403901	TRUE	14	9	403901
866	Building a Credit Scoring Model	FALSE	39	53	59	20	7	8	3	3	1.156862745	1.156862745	3	3	3	FALSE	FALSE	56132	50009	1011978	FALSE	101041	50014	1011978	FALSE	51861	50008	933060	FALSE	99024	50006	894045	TRUE	7209	4096	109452	TRUE	1521	540	109452	TRUE	1417	1024	109452	TRUE	257	139	109452	TRUE	346	44	109452	TRUE	272	42	109452	TRUE	223	39	109452	TRUE	213	37	109452	TRUE	22	13	109452	TRUE	28	11	109452	TRUE	20	11	109452	TRUE	16	9	109452	FALSE	46672	50009	109452	FALSE	48113	50027	109452	FALSE	43168	50008	109452	FALSE	48976	50019	109452	TRUE	9052	4096	109452	TRUE	8226	3590	109452	TRUE	1435	1024	109452	TRUE	1772	902	109452	TRUE	273	44	339270	TRUE	184	12	339270	TRUE	279	39	1185940	TRUE	217	38	1185940	TRUE	30	13	304133	TRUE	15	7	304133	TRUE	16	11	304133	TRUE	16	7	304133
889	creditscore_project10	FALSE	39	53	59	20	7	8	3	3	1.156862745	1.156862745	3	3	14	FALSE	FALSE	52991	50008	917726	FALSE	82640	50008	917726	FALSE	56609	50008	911449	FALSE	83087	50008	894159	TRUE	3603	2048	109446	TRUE	752	278	109446	TRUE	1392	1024	109446	TRUE	423	143	109446	TRUE	370	43	109446	TRUE	339	41	109446	TRUE	260	39	109446	TRUE	217	37	109446	TRUE	19	12	109446	TRUE	33	10	109446	TRUE	28	11	109446	TRUE	16	9	109446	FALSE	44926	50008	1.80E+308	FALSE	47840	50008	1.80E+308	FALSE	46337	50008	1.80E+308	FALSE	51408	50008	1.80E+308	TRUE	4464	2048	109446	TRUE	3434	1798	109446	TRUE	1460	1024	109446	TRUE	2090	902	109446	TRUE	254	43	1139032	TRUE	439	36	1139032	TRUE	200	39	870513	TRUE	182	27	870513	TRUE	38	12	109446	TRUE	15	4	109446	TRUE	32	11	109446	TRUE	9	4	109446
876	Credit scoring through Neural Network Standard Deviation	FALSE	39	53	59	20	7	8	3	3	1.156862745	1.156862745	3	3	3	FALSE	FALSE	55997	50008	940206	FALSE	94320	50002	940206	FALSE	66390	50012	729540	FALSE	78247	50006	725622	TRUE	1517	1024	109553	TRUE	352	139	109553	TRUE	933	512	109553	TRUE	133	73	109553	TRUE	317	43	109553	TRUE	309	41	109553	TRUE	173	34	109553	TRUE	235	32	109553	TRUE	21	11	109553	TRUE	22	9	109553	TRUE	15	10	109553	TRUE	14	8	109553	FALSE	47224	50008	109553	FALSE	44990	50008	109553	FALSE	61546	50012	109553	FALSE	64262	50005	109553	TRUE	1625	1024	109553	TRUE	1862	904	109553	TRUE	645	512	109553	TRUE	619	455	109553	TRUE	292	43	1059739	TRUE	338	38	1059739	TRUE	215	34	665774	TRUE	199	27	665774	TRUE	21	11	270914	TRUE	18	9	270914	TRUE	14	10	265064	TRUE	13	8	265064
1895	KNIME_project10demo	FALSE	39	53	59	20	7	8	3	3	1.156862745	1.156862745	3	3	19	FALSE	FALSE	51824	50008	917545	FALSE	99448	50001	917545	FALSE	57925	50008	903068	FALSE	88078	50005	903068	TRUE	3861	2048	109365	TRUE	667	270	109365	TRUE	1359	1024	109365	TRUE	339	141	109365	TRUE	368	43	109365	TRUE	254	41	109365	TRUE	415	39	109365	TRUE	271	37	109365	TRUE	23	12	109365	TRUE	25	10	109365	TRUE	33	11	109365	TRUE	19	9	109365	FALSE	43002	50008	1.80E+308	FALSE	44425	50008	1.80E+308	FALSE	49752	50008	1.80E+308	FALSE	47301	50008	1.80E+308	TRUE	4216	2048	109365	TRUE	3485	1800	109365	TRUE	1349	1024	109365	TRUE	1388	903	109365	TRUE	316	43	832529	TRUE	345	29	832529	TRUE	260	39	769974	TRUE	211	23	769974	TRUE	18	12	320431	TRUE	25	10	320431	TRUE	17	11	320431	TRUE	19	10	320431
917	CustomerRiskPrediction	FALSE	39	52	58	19	7	8	3	2	1.16	1.16	3	2	3	FALSE	FALSE	48540	50008	927098	FALSE	90835	50002	927098	FALSE	56296	50008	898168	FALSE	79643	50005	898168	TRUE	3134	2048	109575	TRUE	630	270	109575	TRUE	1384	1024	109575	TRUE	289	146	109575	TRUE	268	43	109575	TRUE	276	41	109575	TRUE	293	39	109575	TRUE	214	37	109575	TRUE	17	12	109575	TRUE	27	10	109575	TRUE	20	11	109575	TRUE	15	9	109575	FALSE	43974	50008	109575	FALSE	48724	50003	109575	FALSE	49586	50008	109575	FALSE	47550	50013	109575	TRUE	4232	2048	109575	TRUE	3439	1798	109575	TRUE	1501	1024	109575	TRUE	1565	901	109575	TRUE	243	43	277342	TRUE	157	9	277342	TRUE	272	39	224347	TRUE	96	7	224347	TRUE	18	12	404330	TRUE	22	11	404330	TRUE	19	11	470551	TRUE	14	9	470551
541	Building_A_Credit_Demo1	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	15	FALSE	FALSE	58150	50008	917226	FALSE	99939	50001	917226	FALSE	58118	50008	888368	FALSE	102548	50001	888368	TRUE	3521	2048	109414	TRUE	505	263	109414	TRUE	2113	1024	109414	TRUE	323	150	109414	TRUE	362	43	109414	TRUE	321	41	109414	TRUE	235	39	109414	TRUE	244	37	109414	TRUE	21	12	109414	TRUE	25	10	109414	TRUE	22	11	109414	TRUE	21	9	109414	FALSE	45849	50008	1.80E+308	FALSE	45611	50008	1.80E+308	FALSE	50031	50008	109414	FALSE	49192	50007	109414	TRUE	3134	2048	109414	TRUE	4080	1797	109414	TRUE	1456	1024	109414	TRUE	1306	900	109414	TRUE	300	43	572708	TRUE	297	19	572708	TRUE	399	39	960707	TRUE	179	27	960707	TRUE	32	12	314991	TRUE	17	9	314991	TRUE	17	11	314991	TRUE	18	9	314991
1918	KNIME_projectcreditscoring	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	3	FALSE	FALSE	55312	50008	917578	FALSE	80660	50005	917578	FALSE	52276	50008	888736	FALSE	72666	50003	888736	TRUE	3815	2048	109678	TRUE	569	269	109678	TRUE	1622	1024	109678	TRUE	265	141	109678	TRUE	300	43	109678	TRUE	344	41	109678	TRUE	341	39	109678	TRUE	233	37	109678	TRUE	19	12	109678	TRUE	24	10	109678	TRUE	18	11	109678	TRUE	17	9	109678	FALSE	47474	50008	1.80E+308	FALSE	45751	50008	1.80E+308	FALSE	51517	50008	1.80E+308	FALSE	48638	50008	1.80E+308	TRUE	3656	2048	109678	TRUE	3117	1797	109678	TRUE	2218	1024	109678	TRUE	1599	901	109678	TRUE	250	43	649682	TRUE	207	27	649682	TRUE	247	39	478418	TRUE	141	19	478418	TRUE	27	12	204209	TRUE	14	5	204209	TRUE	26	11	204209	TRUE	14	5	204209
1	(test) credit score model	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	15	FALSE	FALSE	55769	50008	917166	FALSE	93745	50004	917166	FALSE	40860	50008	888362	FALSE	80728	50011	888362	TRUE	2503	2048	109548	TRUE	456	276	109548	TRUE	1216	1024	109548	TRUE	245	139	109548	TRUE	306	43	109548	TRUE	224	41	109548	TRUE	207	39	109548	TRUE	224	37	109548	TRUE	18	12	109548	TRUE	21	10	109548	TRUE	13	11	109548	TRUE	14	9	109548	FALSE	33366	50008	109548	FALSE	32219	50006	109548	FALSE	34260	50008	109548	FALSE	32419	50006	109548	TRUE	2401	2048	109548	TRUE	2149	1801	109548	TRUE	1071	1024	109548	TRUE	1108	904	109548	TRUE	199	43	361705	TRUE	110	14	361705	TRUE	176	39	354950	TRUE	116	12	354950	TRUE	15	12	409609	TRUE	13	10	409609	TRUE	23	11	409609	TRUE	12	10	409609
1914	KNIME_projectans	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	14	FALSE	FALSE	54263	50008	923105	FALSE	94293	50007	917851	FALSE	58217	50008	889020	FALSE	88558	50001	889020	TRUE	3932	2048	109417	TRUE	736	277	109417	TRUE	1453	1024	109417	TRUE	264	143	109417	TRUE	345	43	109417	TRUE	262	41	109417	TRUE	232	39	109417	TRUE	218	37	109417	TRUE	20	12	109417	TRUE	27	10	109417	TRUE	22	11	109417	TRUE	28	9	109417	FALSE	48195	50008	109417	FALSE	50826	50003	109417	FALSE	53332	50008	109417	FALSE	52453	50015	109417	TRUE	3506	2048	109417	TRUE	3579	1795	109417	TRUE	1679	1024	109417	TRUE	1326	898	109417	TRUE	315	43	988029	TRUE	328	36	988029	TRUE	309	39	1193159	TRUE	216	39	1193159	TRUE	19	12	109417	TRUE	12	4	109417	TRUE	17	11	109417	TRUE	11	4	109417
1912	KNIME_project credit score	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	3	FALSE	FALSE	53558	50008	961918	FALSE	93575	50009	922922	FALSE	54157	50008	911233	FALSE	89240	50012	911233	TRUE	3177	2048	109531	TRUE	536	269	109531	TRUE	1342	1024	109531	TRUE	337	137	109531	TRUE	303	43	109531	TRUE	405	41	109531	TRUE	229	39	109531	TRUE	216	37	109531	TRUE	20	12	109531	TRUE	19	10	109531	TRUE	17	11	109531	TRUE	17	9	109531	FALSE	43049	50008	1.80E+308	FALSE	46627	50008	1.80E+308	FALSE	45827	50008	1.80E+308	FALSE	45798	50008	1.80E+308	TRUE	3250	2048	109531	TRUE	3674	1799	109531	TRUE	1480	1024	109531	TRUE	1325	902	109531	TRUE	251	43	521323	TRUE	257	19	521323	TRUE	194	39	1192296	TRUE	289	39	1192296	TRUE	20	12	276369	TRUE	23	10	276369	TRUE	16	11	175983	TRUE	17	8	175983
1904	KNIME_project8	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	3	FALSE	FALSE	53064	50008	917260	FALSE	82961	50016	917260	FALSE	52780	50008	888413	FALSE	89274	50004	888413	TRUE	2785	2048	109327	TRUE	468	262	109327	TRUE	1423	1024	109327	TRUE	230	136	109327	TRUE	295	43	109327	TRUE	244	41	109327	TRUE	217	39	109327	TRUE	204	37	109327	TRUE	17	12	109327	TRUE	22	10	109327	TRUE	15	11	109327	TRUE	18	9	109327	FALSE	39058	50008	1.80E+308	FALSE	44185	50008	1.80E+308	FALSE	41967	50008	1.80E+308	FALSE	46241	50008	1.80E+308	TRUE	3607	2048	109327	TRUE	3370	1801	109327	TRUE	1280	1024	109327	TRUE	1184	904	109327	TRUE	216	43	1065188	TRUE	382	33	1065188	TRUE	349	39	512788	TRUE	196	22	512788	TRUE	23	12	265242	TRUE	20	8	265242	TRUE	14	11	359370	TRUE	19	9	359370
2205	Neural _Network	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	3	FALSE	FALSE	49743	50008	975469	FALSE	91547	50001	949071	FALSE	47295	50008	888287	FALSE	88312	50010	888287	TRUE	3744	2048	109449	TRUE	635	277	109449	TRUE	1484	1024	109449	TRUE	241	137	109449	TRUE	312	43	109449	TRUE	270	41	109449	TRUE	220	39	109449	TRUE	202	37	109449	TRUE	23	12	109449	TRUE	29	10	109449	TRUE	30	11	109449	TRUE	14	9	109449	FALSE	48230	50008	1.80E+308	FALSE	42378	50008	1.80E+308	FALSE	43875	50008	1.80E+308	FALSE	46115	50008	1.80E+308	TRUE	3825	2048	109449	TRUE	3204	1795	109449	TRUE	1639	1024	109449	TRUE	1140	898	109449	TRUE	392	43	977147	TRUE	231	39	977147	TRUE	231	39	650899	TRUE	161	17	650899	TRUE	17	12	265376	TRUE	19	8	265376	TRUE	14	11	259525	TRUE	15	7	259525
1902	KNIME_project7 as	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	3	FALSE	FALSE	50562	50008	1005681	FALSE	77972	50010	961089	FALSE	58412	50012	728464	FALSE	78398	50008	640162	TRUE	2044	1024	109532	TRUE	312	136	109532	TRUE	722	512	109532	TRUE	160	75	109532	TRUE	294	43	109532	TRUE	338	41	109532	TRUE	198	34	109532	TRUE	199	32	109532	TRUE	16	11	109532	TRUE	16	9	109532	TRUE	16	10	109532	TRUE	17	8	109532	FALSE	45634	50008	109532	FALSE	44488	50008	109532	FALSE	56254	50012	109532	FALSE	56985	50005	109532	TRUE	1744	1024	109532	TRUE	1259	904	109532	TRUE	656	512	109532	TRUE	578	455	109532	TRUE	321	43	810692	TRUE	243	23	810692	TRUE	154	34	679378	TRUE	138	22	679378	TRUE	19	11	114981	TRUE	9	5	114981	TRUE	15	10	114981	TRUE	12	5	114981
621	CC_Scoring	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	3	FALSE	FALSE	48185	50008	999226	FALSE	87891	50013	999226	FALSE	52636	50008	888739	FALSE	85381	50006	888739	TRUE	2832	2048	109485	TRUE	500	269	109485	TRUE	1294	1024	109485	TRUE	255	147	109485	TRUE	344	43	109485	TRUE	315	41	109485	TRUE	232	39	109485	TRUE	193	37	109485	TRUE	21	12	109485	TRUE	23	10	109485	TRUE	20	11	109485	TRUE	17	9	109485	FALSE	40924	50008	1.80E+308	FALSE	44127	50008	1.80E+308	FALSE	44869	50008	1.80E+308	FALSE	48239	50008	1.80E+308	TRUE	3350	2048	109485	TRUE	2671	1799	109485	TRUE	2145	1024	109485	TRUE	1421	902	109485	TRUE	248	43	525674	TRUE	206	15	525674	TRUE	257	39	342125	TRUE	124	12	342125	TRUE	30	12	370849	TRUE	16	11	370849	TRUE	22	11	175937	TRUE	12	8	175937
1900	KNIME_project3_Vipin	FALSE	38	52	58	20	7	7	3	3	1.16	1.16	3	3	15	FALSE	FALSE	47453	50008	832651	FALSE	83562	50001	832651	FALSE	46797	50010	710223	FALSE	81130	50005	710223	TRUE	2862	2048	95204	TRUE	475	273	95204	TRUE	668	512	95204	TRUE	106	77	95204	TRUE	272	43	95204	TRUE	300	41	95204	TRUE	180	38	95204	TRUE	204	36	95204	TRUE	16	12	95204	TRUE	25	10	95204	TRUE	12	10	95204	TRUE	13	8	95204	FALSE	37100	50008	1.80E+308	FALSE	37746	50008	1.80E+308	FALSE	42540	50010	1.80E+308	FALSE	41555	50010	1.80E+308	TRUE	2744	2048	95204	TRUE	3205	1797	95204	TRUE	531	512	95204	TRUE	499	453	95204	TRUE	231	43	881064	TRUE	231	37	881064	TRUE	165	38	839932	TRUE	171	33	839932	TRUE	16	12	212123	TRUE	19	9	212123	TRUE	11	10	200805	TRUE	12	7	200805
904	credit_scorng	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	19	FALSE	FALSE	46580	50008	961965	FALSE	82381	50009	961965	FALSE	47077	50008	888427	FALSE	85295	50008	888427	TRUE	3114	2048	109355	TRUE	461	267	109355	TRUE	1729	1024	109355	TRUE	544	143	109355	TRUE	242	43	109355	TRUE	269	41	109355	TRUE	186	39	109355	TRUE	242	37	109355	TRUE	17	12	109355	TRUE	17	10	109355	TRUE	15	11	109355	TRUE	24	9	109355	FALSE	42222	50008	1.80E+308	FALSE	39731	50008	1.80E+308	FALSE	43419	50008	1.80E+308	FALSE	45157	50008	1.80E+308	TRUE	2872	2048	109355	TRUE	3458	1796	109355	TRUE	1240	1024	109355	TRUE	1265	900	109355	TRUE	270	43	1160083	TRUE	249	38	1160083	TRUE	257	39	841415	TRUE	146	24	841415	TRUE	32	12	365271	TRUE	15	10	365271	TRUE	14	11	414934	TRUE	14	11	414934
1882	KNIME_KhushiNarang	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	3	FALSE	FALSE	54653	50008	923232	FALSE	81234	50001	917654	FALSE	55389	50008	911419	FALSE	90741	50010	911419	TRUE	3944	2048	109752	TRUE	508	267	109752	TRUE	1382	1024	109752	TRUE	329	142	109752	TRUE	309	43	109752	TRUE	344	41	109752	TRUE	355	39	109752	TRUE	260	37	109752	TRUE	21	12	109752	TRUE	20	10	109752	TRUE	20	11	109752	TRUE	23	9	109752	FALSE	40407	50008	1.80E+308	FALSE	42355	50008	1.80E+308	FALSE	45950	50008	109752	FALSE	47168	50018	109752	TRUE	3908	2048	109752	TRUE	3018	1800	109752	TRUE	1473	1024	109752	TRUE	1230	903	109752	TRUE	251	43	536343	TRUE	197	18	536343	TRUE	221	39	722289	TRUE	220	22	722289	TRUE	18	12	165291	TRUE	13	6	165291	TRUE	15	11	165291	TRUE	11	6	165291
1826	KNIME_Building a credit scoring model	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	3	FALSE	FALSE	49223	50008	917632	FALSE	86125	50009	917632	FALSE	49183	50008	888796	FALSE	90862	50005	888796	TRUE	3342	2048	109555	TRUE	615	264	109555	TRUE	1529	1024	109555	TRUE	226	139	109555	TRUE	270	43	109555	TRUE	275	41	109555	TRUE	200	39	109555	TRUE	211	37	109555	TRUE	23	12	109555	TRUE	22	10	109555	TRUE	15	11	109555	TRUE	15	9	109555	FALSE	40458	50008	1.80E+308	FALSE	41504	50008	1.80E+308	FALSE	43105	50008	109555	FALSE	41699	50013	109555	TRUE	2921	2048	109555	TRUE	2885	1801	109555	TRUE	1274	1024	109555	TRUE	1151	904	109555	TRUE	291	43	811657	TRUE	192	29	811657	TRUE	237	39	1096521	TRUE	174	36	1096521	TRUE	17	12	321003	TRUE	18	10	321003	TRUE	14	11	220623	TRUE	21	8	220623
902	CREDIT_SCORING Project	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	15	FALSE	FALSE	53022	50008	931835	FALSE	78106	50019	931835	FALSE	59198	50012	729327	FALSE	82097	50011	657405	TRUE	1576	1024	109522	TRUE	446	142	109522	TRUE	781	512	109522	TRUE	134	78	109522	TRUE	297	43	109522	TRUE	416	41	109522	TRUE	193	34	109522	TRUE	197	32	109522	TRUE	19	11	109522	TRUE	28	9	109522	TRUE	17	10	109522	TRUE	15	8	109522	FALSE	44429	50008	1.80E+308	FALSE	44083	50008	1.80E+308	FALSE	53034	50012	109522	FALSE	53590	50009	109522	TRUE	1395	1024	109522	TRUE	1404	902	109522	TRUE	597	512	109522	TRUE	536	453	109522	TRUE	259	43	397209	TRUE	219	15	397209	TRUE	147	34	429988	TRUE	103	18	429988	TRUE	21	11	270913	TRUE	14	9	270913	TRUE	15	10	220442	TRUE	11	8	220442
898	credit_scoretest	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	3	FALSE	FALSE	50423	50008	1006050	FALSE	90374	50005	917677	FALSE	49715	50008	888843	FALSE	89042	50007	888843	TRUE	3556	2048	109481	TRUE	563	276	109481	TRUE	1504	1024	109481	TRUE	247	141	109481	TRUE	356	43	109481	TRUE	271	41	109481	TRUE	213	39	109481	TRUE	190	37	109481	TRUE	24	12	109481	TRUE	18	10	109481	TRUE	17	11	109481	TRUE	19	9	109481	FALSE	41640	50008	109481	FALSE	46722	50002	109481	FALSE	47696	50008	109481	FALSE	46837	50003	109481	TRUE	3605	2048	109481	TRUE	2623	1799	109481	TRUE	1323	1024	109481	TRUE	1177	902	109481	TRUE	280	43	581936	TRUE	234	19	581936	TRUE	200	39	548263	TRUE	119	17	548263	TRUE	20	12	204012	TRUE	13	5	204012	TRUE	15	11	204012	TRUE	9	5	204012
900	credit_score_model	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	14	FALSE	FALSE	49192	50008	1049488	FALSE	83049	50001	1049488	FALSE	49903	50008	1018835	FALSE	80151	50009	965198	TRUE	2656	2048	109550	TRUE	685	275	109550	TRUE	1306	1024	109550	TRUE	298	136	109550	TRUE	299	43	109550	TRUE	295	41	109550	TRUE	326	39	109550	TRUE	209	37	109550	TRUE	17	12	109550	TRUE	23	10	109550	TRUE	20	11	109550	TRUE	18	9	109550	FALSE	42713	50008	1.80E+308	FALSE	40461	50008	1.80E+308	FALSE	46035	50008	1.80E+308	FALSE	45420	50008	1.80E+308	TRUE	2916	2048	109550	TRUE	2750	1796	109550	TRUE	1397	1024	109550	TRUE	1160	900	109550	TRUE	303	43	1086193	TRUE	289	30	1086193	TRUE	252	39	807432	TRUE	219	18	807432	TRUE	21	12	384137	TRUE	14	9	384137	TRUE	17	11	321094	TRUE	13	8	321094
2567	Sessional_Credit scoring project	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	3	FALSE	FALSE	52480	50008	940885	FALSE	75194	50002	917631	FALSE	57023	50008	888790	FALSE	72236	50007	888790	TRUE	2682	2048	109663	TRUE	623	267	109663	TRUE	1140	1024	109663	TRUE	229	147	109663	TRUE	245	43	109663	TRUE	319	41	109663	TRUE	233	39	109663	TRUE	226	37	109663	TRUE	15	12	109663	TRUE	18	10	109663	TRUE	15	11	109663	TRUE	14	9	109663	FALSE	34682	50008	109663	FALSE	34021	50003	109663	FALSE	40368	50008	109663	FALSE	34839	50009	109663	TRUE	2428	2048	109663	TRUE	3017	1801	109663	TRUE	1142	1024	109663	TRUE	1007	904	109663	TRUE	199	43	458838	TRUE	198	19	458838	TRUE	167	39	298178	TRUE	139	15	298178	TRUE	14	12	209667	TRUE	10	6	209667	TRUE	14	11	209667	TRUE	8	6	209667
2210	New Project Credit Score	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	3	FALSE	FALSE	58779	50008	931459	FALSE	99608	50001	931459	FALSE	57304	50008	888234	FALSE	86976	50004	888234	TRUE	4085	2048	109350	TRUE	500	268	109350	TRUE	1318	1024	109350	TRUE	256	141	109350	TRUE	312	43	109350	TRUE	262	41	109350	TRUE	233	39	109350	TRUE	211	37	109350	TRUE	20	12	109350	TRUE	22	10	109350	TRUE	21	11	109350	TRUE	15	9	109350	FALSE	39293	50008	1.80E+308	FALSE	38562	50008	1.80E+308	FALSE	39090	50008	109350	FALSE	37945	50011	109350	TRUE	2712	2048	109350	TRUE	2333	1801	109350	TRUE	1897	1024	109350	TRUE	1074	904	109350	TRUE	361	43	998851	TRUE	219	34	998851	TRUE	173	39	400664	TRUE	112	17	400664	TRUE	19	12	114820	TRUE	14	5	114820	TRUE	20	11	114820	TRUE	8	5	114820
2228	Nural_Network	FALSE	38	52	58	20	7	8	3	2	1.16	1.16	3	2	15	FALSE	FALSE	54545	50008	939554	FALSE	101680	50001	939554	FALSE	59337	50008	888172	FALSE	96279	50009	888172	TRUE	3790	2048	109178	TRUE	561	276	109178	TRUE	1632	1024	109178	TRUE	345	140	109178	TRUE	395	43	109178	TRUE	279	41	109178	TRUE	230	39	109178	TRUE	281	37	109178	TRUE	22	12	109178	TRUE	27	10	109178	TRUE	16	11	109178	TRUE	23	9	109178	FALSE	43678	50008	109178	FALSE	46034	50007	109178	FALSE	46757	50008	109178	FALSE	39514	50019	109178	TRUE	2738	2048	109178	TRUE	2751	1798	109178	TRUE	1225	1024	109178	TRUE	1109	902	109178	TRUE	293	43	677192	TRUE	365	28	677192	TRUE	188	39	508686	TRUE	135	22	508686	TRUE	15	12	220223	TRUE	13	8	220223	TRUE	15	11	220223	TRUE	17	8	220223
